AR,Gap (%),Overlap (%),Flap_deg,AoA_deg,CL,CD,L/D,Stalled,Slot_eff,CL_main,CL_flap,CD_induced,CD_profile
9.0,6.0,6.0,20,14,2.246733140395045,0.36397181179333304,6.172821816406934,False,0.6842107445547503,1.607921732670638,0.6388114077244065,0.21771920924608978,0.1382309598875327
9.0,6.0,6.0,20,16,2.4192933879194216,0.4362287352196409,5.5459285292182985,False,0.6842107445547503,1.780481980195015,0.6388114077244065,0.25244736528211725,0.17575972727781305
9.0,6.0,6.0,25,8,1.8795903076187024,0.2170261188908988,8.660664058428798,False,0.6842107445547503,1.0902409900975074,0.7893493175211951,0.15237725972994423,0.05566767162891588
9.0,6.0,6.0,25,10,2.052150555143079,0.26880641701819824,7.634306419865521,False,0.6842107445547503,1.2628012376218842,0.7893493175211951,0.18164029742307541,0.0781849320630841
9.0,6.0,6.0,25,12,2.2247108026674565,0.3281592028038094,6.779364356261873,False,0.6842107445547503,1.4353614851462613,0.7893493175211951,0.213471987122481,0.1057060281492897
9.0,6.0,6.0,25,14,2.3972710501918333,0.39508447624773224,6.067742962111875,False,0.6842107445547503,1.607921732670638,0.7893493175211951,0.24787232882816082,0.1382309598875327
9.0,6.0,6.0,25,16,2.56983129771621,0.46958223734996674,5.472590514110493,False,0.6842107445547503,1.780481980195015,0.7893493175211951,0.284841322540115,0.17575972727781305
9.0,6.0,6.0,30,8,2.0241207924870053,0.24253387041304286,8.345724203550883,False,0.6842107445547503,1.0902409900975074,0.9338798023894977,0.17671223418590948,0.05566767162891588
9.0,6.0,6.0,30,10,2.196681040011382,0.29646558246823623,7.409565122948927,False,0.6842107445547503,1.2628012376218842,0.9338798023894977,0.2081266858069346,0.0781849320630841
9.0,6.0,6.0,30,12,2.369241287535759,0.3579697821817413,6.618551077400424,False,0.6842107445547503,1.4353614851462613,0.9338798023894977,0.24210978943423406,0.1057060281492897
9.0,6.0,6.0,30,14,2.5418015350601357,0.42704646955355796,5.952049053859128,False,0.6842107445547503,1.607921732670638,0.9338798023894977,0.27866154506780777,0.1382309598875327
9.0,6.0,6.0,30,16,2.7143617825845126,0.5036956445836864,5.388892700924547,False,0.6842107445547503,1.780481980195015,0.9338798023894977,0.31778195270765586,0.17575972727781305
9.0,6.0,6.0,35,8,1.6258924391322949,0.30122668767777533,5.397571017583692,True,0.6842107445547503,1.0902409900975074,0.5356514490347873,0.11401904219061239,0.05566767162891588
9.0,6.0,6.0,35,10,1.7984526866566717,0.3492305567130669,5.14975752289141,True,0.6842107445547503,1.2628012376218842,0.5356514490347873,0.13950565079173574,0.0781849320630841
9.0,6.0,6.0,35,12,1.9710129341810485,0.4048069134066702,4.869019942356971,True,0.6842107445547503,1.4353614851462613,0.5356514490347873,0.1675609113991334,0.1057060281492897
9.0,6.0,6.0,35,14,2.1435731817054253,0.46795575775858517,4.580717613076744,True,0.6842107445547503,1.607921732670638,0.5356514490347873,0.1981848240128054,0.1382309598875327
9.0,6.0,6.0,35,16,2.316133429229802,0.5386770897688118,4.299669455450268,True,0.6842107445547503,1.780481980195015,0.5356514490347873,0.23137738863275173,0.17575972727781305
9.0,6.0,8.0,20,8,1.7333430495253042,0.19272211302896078,8.994001893621988,False,0.7119413411051374,1.0902409900975074,0.6431020594277967,0.12958741067134208,0.05566767162891588
9.0,6.0,8.0,20,10,1.905903297049681,0.2423254421364362,7.865056513449391,False,0.7119413411051374,1.2628012376218842,0.6431020594277967,0.15667347934464929,0.0781849320630841
9.0,6.0,8.0,20,12,2.078463544574058,0.2995012589022234,6.939748941932171,False,0.7119413411051374,1.4353614851462613,0.6431020594277967,0.18632820002423087,0.1057060281492897
9.0,6.0,8.0,20,14,2.251023792098435,0.3642495633263223,6.179894277819072,False,0.7119413411051374,1.607921732670638,0.6431020594277967,0.21855157271008674,0.1382309598875327
9.0,6.0,8.0,20,16,2.4235840396228117,0.4365703554087328,5.551416878394699,False,0.7119413411051374,1.780481980195015,0.6431020594277967,0.2533435974022169,0.17575972727781305
9.0,6.0,8.0,25,8,1.884892064839753,0.21733233988576509,8.672855893561428,False,0.7119413411051374,1.0902409900975074,0.7946510747422454,0.15323809265581825,0.05566767162891588
9.0,6.0,8.0,25,10,2.0574523123641297,0.26919155751809537,7.643078896431681,False,0.7119413411051374,1.2628012376218842,0.7946510747422454,0.18258004985398033,0.0781849320630841
9.0,6.0,8.0,25,12,2.2300125598885066,0.3286232628087374,6.785924224683997,False,0.7119413411051374,1.4353614851462613,0.7946510747422454,0.21449065905841672,0.1057060281492897
9.0,6.0,8.0,25,14,2.4025728074128834,0.3956274557576911,6.072816161890394,False,0.7119413411051374,1.607921732670638,0.7946510747422454,0.24896992026912745,0.1382309598875327
9.0,6.0,8.0,25,16,2.57513305493726,0.4702041363649565,5.476627821365079,False,0.7119413411051374,1.780481980195015,0.7946510747422454,0.2860178334861125,0.17575972727781305
9.0,6.0,8.0,30,8,2.030393305651975,0.24307617647875068,8.352909507894406,False,0.7119413411051374,1.0902409900975074,0.9401523155544675,0.17780915218262502,0.05566767162891588
9.0,6.0,8.0,30,10,2.2029535531763518,0.29710125826281686,7.414824043685507,False,0.7119413411051374,1.2628012376218842,0.9401523155544675,0.209316973532523,0.0781849320630841
9.0,6.0,8.0,30,12,2.3755138007007286,0.35869882770519473,6.622585905558358,False,0.7119413411051374,1.4353614851462613,0.9401523155544675,0.24339344688869524,0.1057060281492897
9.0,6.0,8.0,30,14,2.5480740482251054,0.42786888480588436,5.95526839812415,False,0.7119413411051374,1.607921732670638,0.9401523155544675,0.28003857225114187,0.1382309598875327
9.0,6.0,8.0,30,16,2.7206342957494822,0.5046114295648856,5.391543148547825,False,0.7119413411051374,1.780481980195015,0.9401523155544675,0.31925234961986276,0.17575972727781305
9.0,6.0,8.0,35,8,1.629490204880423,0.3011772354414148,5.410402955894694,True,0.7119413411051374,1.0902409900975074,0.5392492147829157,0.11452420188525961,0.05566767162891588
9.0,6.0,8.0,35,10,1.8020504524047998,0.3492346591530563,5.159998886636934,True,0.7119413411051374,1.2628012376218842,0.5392492147829157,0.1400643651627329,0.0781849320630841
9.0,6.0,8.0,35,12,1.974610699929177,0.4048645705230096,4.877212884739081,True,0.7119413411051374,1.4353614851462613,0.5392492147829157,0.1681731804464806,0.1057060281492897
9.0,6.0,8.0,35,14,2.147170947453554,0.4680669695512746,4.587315677310021,True,0.7119413411051374,1.607921732670638,0.5392492147829157,0.19885064773650254,0.1382309598875327
9.0,6.0,8.0,35,16,2.3197311949779307,0.5388418562378512,4.305031556334729,True,0.7119413411051374,1.780481980195015,0.5392492147829157,0.23209676703279883,0.17575972727781305
9.0,6.0,10.0,20,8,1.7370421340385542,0.19279765613929273,9.009664167201148,False,0.7358486231065333,1.0902409900975074,0.6468011439410467,0.13014109942170193,0.05566767162891588
9.0,6.0,10.0,20,10,1.909602381562931,0.2424560481073786,7.876076494974499,False,0.7358486231065333,1.2628012376218842,0.6468011439410467,0.1572822309556196,0.0781849320630841
9.0,6.0,10.0,20,12,2.082162629087308,0.29968692773377614,6.947792634241878,False,0.7358486231065333,1.4353614851462613,0.6468011439410467,0.18699201449581157,0.1057060281492897
9.0,6.0,10.0,20,14,2.2547228766116847,0.36449029501848546,6.1859613477427,False,0.7358486231065333,1.607921732670638,0.6468011439410467,0.21927045004227785,0.1382309598875327
9.0,6.0,10.0,20,16,2.4272831241360615,0.4368661499615064,5.556125427318955,False,0.7358486231065333,1.780481980195015,0.6468011439410467,0.2541175375950185,0.17575972727781305
9.0,6.0,10.0,25,8,1.8894628502087687,0.2175982874358413,8.683261584794758,False,0.7358486231065333,1.0902409900975074,0.7992218601112612,0.15398218584592238,0.05566767162891588
9.0,6.0,10.0,25,10,2.0620230977331455,0.2695255436644115,7.650566509201027,False,0.7358486231065333,1.2628012376218842,0.7992218601112612,0.1833921816403244,0.0781849320630841
9.0,6.0,10.0,25,12,2.2345833452575223,0.32902528755129345,6.7915246329179535,False,0.7358486231065333,1.4353614851462613,0.7992218601112612,0.2153708294410007,0.1057060281492897
9.0,6.0,10.0,25,14,2.407143592781899,0.39609751909648705,6.07714887554126,False,0.7358486231065333,1.607921732670638,0.7992218601112612,0.24991812924795132,0.1382309598875327
9.0,6.0,10.0,25,16,2.579703840306276,0.4707422382999924,5.480077270360206,False,0.7358486231065333,1.780481980195015,0.7992218601112612,0.2870340810611763,0.17575972727781305
9.0,6.0,10.0,30,8,2.0358010054401827,0.24354643721987157,8.358984958594485,False,0.7358486231065333,1.0902409900975074,0.9455600153426752,0.17875755856377382,0.05566767162891588
9.0,6.0,10.0,30,10,2.2083612529645595,0.2976520155210069,7.419271961250011,False,0.7358486231065333,1.2628012376218842,0.9455600153426752,0.21034587643074093,0.0781849320630841
9.0,6.0,10.0,30,12,2.3809215004889364,0.359330081480454,6.626001059191723,False,0.7358486231065333,1.4353614851462613,0.9455600153426752,0.2445028463039824,0.1057060281492897
9.0,6.0,10.0,30,14,2.553481748013313,0.42858063509821276,5.957996089646379,False,0.7358486231065333,1.607921732670638,0.9455600153426752,0.28122846818349817,0.1382309598875327
9.0,6.0,10.0,30,16,2.72604199553769,0.5054036763742832,5.3937913849263035,False,0.7358486231065333,1.780481980195015,0.9455600153426752,0.32052274206928827,0.17575972727781305
9.0,6.0,10.0,35,8,1.6325919340537995,0.3011354976299626,5.421452956900949,True,0.7358486231065333,1.0902409900975074,0.5423509439562921,0.11496060971383534,0.05566767162891588
9.0,6.0,10.0,35,10,1.8051521815781764,0.34923909224700334,5.168814779479102,True,0.7358486231065333,1.2628012376218842,0.5423509439562921,0.14054694389670785,0.0781849320630841
9.0,6.0,10.0,35,12,1.9777124291025534,0.4049151745223558,4.884263553312107,True,0.7358486231065333,1.4353614851462613,0.5423509439562921,0.1687019300858547,0.1057060281492897
9.0,6.0,10.0,35,14,2.1502726766269302,0.46816374445601994,4.59299273403887,True,0.7358486231065333,1.607921732670638,0.5423509439562921,0.1994255682812759,0.1382309598875327
9.0,6.0,10.0,35,16,2.322832924151307,0.5389848020479958,4.309644567574397,True,0.7358486231065333,1.780481980195015,0.5423509439562921,0.23271785848297138,0.17575972727781305
9.5,4.0,6.0,20,8,1.72780382102184,0.1868469378132298,9.247161560383367,False,0.6255107433537453,1.0980748453931322,0.629728975628708,0.12198362350058328,0.05566767162891588
9.5,4.0,6.0,20,10,1.9023225323701234,0.23525088144662276,8.086356661757081,False,0.6255107433537453,1.2725935567414153,0.629728975628708,0.147870306699808,0.0781849320630841
9.5,4.0,6.0,20,12,2.0768412437184063,0.29114767083980786,7.133291630765281,False,0.6255107433537453,1.4471122680896982,0.629728975628708,0.1762460000067875,0.1057060281492897
9.5,4.0,6.0,20,14,2.251359955066689,0.3545373059927852,6.350135562638094,False,0.6255107433537453,1.621630979437981,0.629728975628708,0.20711070342152188,0.1382309598875327
9.5,4.0,6.0,20,16,2.4258786664149725,0.4254197869055549,5.702317431120167,False,0.6255107433537453,1.7961496907862644,0.629728975628708,0.24046441694401116,0.17575972727781305
9.5,4.0,6.0,25,8,1.876201427237595,0.2096601828305807,8.948773209616487,False,0.6255107433537453,1.0980748453931322,0.7781265818444628,0.14383732364560603,0.05566767162891588
9.5,4.0,6.0,25,10,2.050720138585878,0.26018059374123026,7.881910441888983,False,0.6255107433537453,1.2725935567414153,0.7781265818444628,0.17184047412208733,0.0781849320630841
9.5,4.0,6.0,25,12,2.225238849934161,0.318193850411672,6.993343356746831,False,0.6255107433537453,1.4471122680896982,0.7781265818444628,0.20233263470632348,0.1057060281492897
9.5,4.0,6.0,25,14,2.3997575612824438,0.38369995284190594,6.25425555439462,False,0.6255107433537453,1.621630979437981,0.7781265818444628,0.23531380539831448,0.1382309598875327
9.5,4.0,6.0,25,16,2.574276272630727,0.4566989010319323,5.636703453443901,False,0.6255107433537453,1.7961496907862644,0.7781265818444628,0.27078398619806043,0.17575972727781305
9.5,4.0,6.0,30,8,1.5583759328564846,0.28622886781867346,5.4445099990533405,True,0.6255107433537453,1.0980748453931322,0.46030108746335247,0.09923323156751997,0.05566767162891588
9.5,4.0,6.0,30,10,1.7328946442047677,0.3322164073718326,5.216162133332651,True,0.6255107433537453,1.2725935567414153,0.46030108746335247,0.12270351068651088,0.0781849320630841
9.5,4.0,6.0,30,12,1.9074133555530506,0.38569679268478396,4.945370020517413,True,0.6255107433537453,1.4471122680896982,0.46030108746335247,0.14866279991325665,0.1057060281492897
9.5,4.0,6.0,30,14,2.0819320669013335,0.4466700237575275,4.6610069092782895,True,0.6255107433537453,1.621630979437981,0.46030108746335247,0.17711109924775723,0.1382309598875327
9.5,4.0,6.0,30,16,2.256450778249617,0.5151361005900634,4.380300226804065,True,0.6255107433537453,1.7961496907862644,0.46030108746335247,0.20804840869001276,0.17575972727781305
9.5,4.0,6.0,35,8,1.626110560184614,0.29642866967279885,5.485672360839902,True,0.6255107433537453,1.0980748453931322,0.5280357147914818,0.10804702416161582,0.05566767162891588
9.5,4.0,6.0,35,10,1.800629271532897,0.3433822498915246,5.243804163149728,True,0.6255107433537453,1.2725935567414153,0.5280357147914818,0.13248334394617337,0.0781849320630841
9.5,4.0,6.0,35,12,1.97514798288118,0.39782867587004256,4.964820543822224,True,0.6255107433537453,1.4471122680896982,0.5280357147914818,0.15940867383848573,0.1057060281492897
9.5,4.0,6.0,35,14,2.149666694229463,0.4597679476083528,4.675547100252904,True,0.6255107433537453,1.621630979437981,0.5280357147914818,0.188823013838553,0.1382309598875327
9.5,4.0,6.0,35,16,2.3241854055777464,0.5292000651064553,4.391884201885363,True,0.6255107433537453,1.7961496907862644,0.5280357147914818,0.22072636394637515,0.17575972727781305
9.5,4.0,8.0,20,8,1.7320944727252305,0.18689892149371565,9.26754664436879,False,0.6532413399041325,1.0980748453931322,0.6340196273320983,0.12259021911207685,0.05566767162891588
9.5,4.0,8.0,20,10,1.9066131840735134,0.23536405899781782,8.100698093803654,False,0.6532413399041325,1.2725935567414153,0.6340196273320983,0.14853809618201078,0.0781849320630841
9.5,4.0,8.0,20,12,2.0811318954217963,0.2913220422617122,7.143750192277554,False,0.6532413399041325,1.4471122680896982,0.6340196273320983,0.17697498335969958,0.1057060281492897
9.5,4.0,8.0,20,14,2.2556506067700792,0.3547728712853988,6.35801322293189,False,0.6532413399041325,1.621630979437981,0.6340196273320983,0.20790088064514317,0.1382309598875327
9.5,4.0,8.0,20,16,2.4301693181183626,0.42571654606887777,5.708421109207203,False,0.6532413399041325,1.7961496907862644,0.6340196273320983,0.24131578803834175,0.17575972727781305
9.5,4.0,8.0,25,8,1.8815031844586456,0.20991962851601853,8.962969293341104,False,0.6532413399041325,1.0980748453931322,0.7834283390655133,0.1446513812620516,0.05566767162891588
9.5,4.0,8.0,25,10,2.0560218958069285,0.2605156538247467,7.892124199147164,False,0.6532413399041325,1.2725935567414153,0.7834283390655133,0.1727301461366115,0.0781849320630841
9.5,4.0,8.0,25,12,2.2305406071552114,0.318604524893267,7.0009696438004,False,0.6532413399041325,1.4471122680896982,0.7834283390655133,0.20329792111892628,0.1057060281492897
9.5,4.0,8.0,25,14,2.4050593185034943,0.38418624172157967,6.260139113067053,False,0.6532413399041325,1.621630979437981,0.7834283390655133,0.23635470620899593,0.1382309598875327
9.5,4.0,8.0,25,16,2.5795780298517776,0.45726080430968463,5.641371413292471,False,0.6532413399041325,1.7961496907862644,0.7834283390655133,0.2719005014068205,0.17575972727781305
9.5,4.0,8.0,30,8,1.5615121894389696,0.2860740747473399,5.458419085399801,True,0.6532413399041325,1.0980748453931322,0.4634373440458374,0.09963305042719416,0.05566767162891588
9.5,4.0,8.0,30,10,1.7360309007872528,0.33210634402760975,5.227334352405287,True,0.6532413399041325,1.2725935567414153,0.4634373440458374,0.12314805927329577,0.0781849320630841
9.5,4.0,8.0,30,12,1.9105496121355356,0.38563145906767177,4.954340646260052,True,0.6532413399041325,1.4471122680896982,0.4634373440458374,0.1491520782271522,0.1057060281492897
9.5,4.0,8.0,30,14,2.0850683234838185,0.44664941986752604,4.668243662114773,True,0.6532413399041325,1.621630979437981,0.4634373440458374,0.1776451072887635,0.1382309598875327
9.5,4.0,8.0,30,16,2.259587034832102,0.5151602264271726,4.386183014366572,True,0.6532413399041325,1.7961496907862644,0.4634373440458374,0.20862714645812971,0.17575972727781305
9.5,4.0,8.0,35,8,1.6297083259327425,0.29635269421584465,5.499218862325462,True,0.6532413399041325,1.0980748453931322,0.5316334805396102,0.10852566063566939,0.05566767162891588
9.5,4.0,8.0,35,10,1.8042270372810254,0.3433575862695206,5.254659018556784,True,0.6532413399041325,1.2725935567414153,0.5316334805396102,0.1330132922551771,0.0781849320630841
9.5,4.0,8.0,35,12,1.9787457486293083,0.39785532408298874,4.973530901440347,True,0.6532413399041325,1.4471122680896982,0.5316334805396102,0.15998993398243966,0.1057060281492897
9.5,4.0,8.0,35,14,2.153264459977591,0.45984590765624916,4.682578281390799,True,0.6532413399041325,1.621630979437981,0.5316334805396102,0.18945558581745708,0.1382309598875327
9.5,4.0,8.0,35,16,2.3277831713258745,0.529329336989302,4.397608461616252,True,0.6532413399041325,1.7961496907862644,0.5316334805396102,0.22141024776022944,0.17575972727781305
9.5,4.0,10.0,20,8,1.7357935572384804,0.1869449456471714,9.285052084342052,False,0.6771486219055284,1.0980748453931322,0.6377187118453482,0.12311438890556052,0.05566767162891588
9.5,4.0,10.0,20,10,1.9103122685867635,0.23546284000852852,8.113009545444926,False,0.6771486219055284,1.2725935567414153,0.6377187118453482,0.1491150228327494,0.0781849320630841
9.5,4.0,10.0,20,12,2.084830979935046,0.29147358012967783,7.152727115121364,False,0.6771486219055284,1.4471122680896982,0.6377187118453482,0.1776046668676931,0.1057060281492897
9.5,4.0,10.0,20,14,2.2593496912833295,0.35497716601061946,6.364774716849644,False,0.6771486219055284,1.621630979437981,0.6377187118453482,0.20858332101039176,0.1382309598875327
9.5,4.0,10.0,20,16,2.433868402631613,0.42597359765135334,5.713660226950641,False,0.6771486219055284,1.7961496907862644,0.6377187118453482,0.24205098526084526,0.17575972727781305
9.5,4.0,10.0,25,8,1.8860739698276614,0.21014514739479134,8.97510122508025,False,0.6771486219055284,1.0980748453931322,0.7879991244345291,0.14535504578085232,0.05566767162891588
9.5,4.0,10.0,25,10,2.0605926811759443,0.26080636187948786,7.900852825546077,False,0.6771486219055284,1.2725935567414153,0.7879991244345291,0.17349899983138062,0.0781849320630841
9.5,4.0,10.0,25,12,2.235111392524227,0.3189604221239766,7.007488194430163,False,0.6771486219055284,1.4471122680896982,0.7879991244345291,0.20413196398966377,0.1057060281492897
9.5,4.0,10.0,25,14,2.40963010387251,0.3846073281282576,6.265169505737952,False,0.6771486219055284,1.621630979437981,0.7879991244345291,0.2372539382557018,0.1382309598875327
9.5,4.0,10.0,25,16,2.5841488152207934,0.45774707989233093,5.645363845529336,False,0.6771486219055284,1.7961496907862644,0.7879991244345291,0.27286492262949474,0.17575972727781305
9.5,4.0,10.0,30,8,2.0303572332730146,0.23440766902400567,8.66165019995607,False,0.6771486219055284,1.0980748453931322,0.9322823878798825,0.16844479034388785,0.05566767162891588
9.5,4.0,10.0,30,10,2.204875944621298,0.2871266714577472,7.679105300204624,False,0.6771486219055284,1.2725935567414153,0.9322823878798825,0.1986465323434611,0.0781849320630841
9.5,4.0,10.0,30,12,2.3793946559695804,0.3473385196512807,6.8503621722072,False,0.6771486219055284,1.4471122680896982,0.9322823878798825,0.23133728445078908,0.1057060281492897
9.5,4.0,10.0,30,14,2.553913367317864,0.4150432136046067,6.153367368996097,False,0.6771486219055284,1.621630979437981,0.9322823878798825,0.26651704666587206,0.1382309598875327
9.5,4.0,10.0,30,16,2.728432078666147,0.490240753317725,5.565494219322583,False,0.6771486219055284,1.7961496907862644,0.9322823878798825,0.30418581898870994,0.17575972727781305
9.5,4.0,10.0,35,8,1.6328100551061189,0.29628804286099564,5.510887443649409,True,0.6771486219055284,1.0980748453931322,0.5347352097129867,0.10893915492084827,0.05566767162891588
9.5,4.0,10.0,35,10,1.807328766454402,0.34333717220707655,5.264005510490865,True,0.6771486219055284,1.2725935567414153,0.5347352097129867,0.13347102383276097,0.0781849320630841
9.5,4.0,10.0,35,12,1.9818474778026849,0.3978791473129497,4.981028765108601,True,0.6771486219055284,1.4471122680896982,0.5347352097129867,0.1604919028524285,0.1057060281492897
9.5,4.0,10.0,35,14,2.156366189150968,0.4599139681786151,4.68862947931494,True,0.6771486219055284,1.621630979437981,0.5347352097129867,0.19000179197985093,0.1382309598875327
9.5,4.0,10.0,35,16,2.3308849004992513,0.5294416348040728,4.402534193144495,True,0.6771486219055284,1.7961496907862644,0.5347352097129867,0.22200069121502827,0.17575972727781305
9.5,5.0,6.0,20,8,1.7429623435633708,0.18703732345033364,9.31879429950355,False,0.7234806793816434,1.0980748453931322,0.6448874981702386,0.12413340785824505,0.05566767162891588
9.5,5.0,6.0,20,10,1.9174810549116539,0.23565746003824134,8.136729703360524,False,0.7234806793816434,1.2725935567414153,0.6448874981702386,0.15023628401198452,0.0781849320630841
9.5,5.0,6.0,20,12,2.0919997662599368,0.29177044238594124,7.170019516551065,False,0.7234806793816434,1.4471122680896982,0.6448874981702386,0.17882817027347883,0.1057060281492897
9.5,5.0,6.0,20,14,2.2665184776082197,0.35537627049343334,6.377799154854095,False,0.7234806793816434,1.621630979437981,0.6448874981702386,0.20990906664272796,0.1382309598875327
9.5,5.0,6.0,20,16,2.441037188956503,0.42647494436071787,5.723752875132198,False,0.7234806793816434,1.7961496907862644,0.6448874981702386,0.2434789731197321,0.17575972727781305
9.5,5.0,6.0,25,8,1.8949321031117317,0.21058706124362858,8.998331103160611,False,0.7234806793816434,1.0980748453931322,0.7968572577185995,0.14672360077921187,0.05566767162891588
9.5,5.0,6.0,25,10,2.0694508144600148,0.2613746116559146,7.91756629057888,False,0.7234806793816434,1.2725935567414153,0.7968572577185995,0.1749938907573296,0.0781849320630841
9.5,5.0,6.0,25,12,2.2439695258082977,0.3196550078279927,7.019973004820823,False,0.7234806793816434,1.4471122680896982,0.7968572577185995,0.20575319084320215,0.1057060281492897
9.5,5.0,6.0,25,14,2.4184882371565806,0.3854282497598631,6.274807927710004,False,0.7234806793816434,1.621630979437981,0.7968572577185995,0.23900150103682957,0.1382309598875327
9.5,5.0,6.0,25,16,2.593006948504864,0.45869433745152577,5.653017133177253,False,0.7234806793816434,1.7961496907862644,0.7968572577185995,0.27473882133821187,0.17575972727781305
9.5,5.0,6.0,30,8,2.0408372977732863,0.23522443364709425,8.676128011578685,False,0.7234806793816434,1.0980748453931322,0.9427624523801542,0.1701881961164987,0.05566767162891588
9.5,5.0,6.0,30,10,2.2153560091215696,0.2880929042167713,7.689727781197475,False,0.7234806793816434,1.2725935567414153,0.9427624523801542,0.20053940625200753,0.0781849320630841
9.5,5.0,6.0,30,12,2.3898747204698525,0.3484542205462404,6.858504157944938,False,0.7234806793816434,1.4471122680896982,0.9427624523801542,0.23337962649527108,0.1057060281492897
9.5,5.0,6.0,30,14,2.5643934318181354,0.4163083826355019,6.159840970733913,False,0.7234806793816434,1.621630979437981,0.9427624523801542,0.26870885684628953,0.1382309598875327
9.5,5.0,6.0,30,16,2.7389121431664187,0.49165539048455564,5.5707965297951025,False,0.7234806793816434,1.7961496907862644,0.9427624523801542,0.30652709730506295,0.17575972727781305
9.5,5.0,6.0,35,8,1.6388211731549138,0.2961649875441766,5.533473712555113,True,0.7234806793816434,1.0980748453931322,0.5407463277617817,0.10974274075355153,0.05566767162891588
9.5,5.0,6.0,35,10,1.813339884503197,0.34329984829101545,5.282087637178411,True,0.7234806793816434,1.2725935567414153,0.5407463277617817,0.1343603410662222,0.0781849320630841
9.5,5.0,6.0,35,12,1.9878585958514798,0.3979275547976465,4.995528889328467,True,0.7234806793816434,1.4471122680896982,0.5407463277617817,0.16146695148664766,0.1057060281492897
9.5,5.0,6.0,35,14,2.1623773071997627,0.46004810706406984,4.700328669972363,True,0.7234806793816434,1.621630979437981,0.5407463277617817,0.19106257201482796,0.1382309598875327
9.5,5.0,6.0,35,16,2.336896018548046,0.5296615050902855,4.412055616822109,True,0.7234806793816434,1.7961496907862644,0.5407463277617817,0.22314720265076324,0.17575972727781305
9.5,5.0,8.0,20,8,1.747252995266761,0.1870946223698639,9.33887341674978,False,0.7512112759320306,1.0980748453931322,0.6491781498736289,0.12474531870878307,0.05566767162891588
9.5,5.0,8.0,20,10,1.9217717066150442,0.23577595282848088,8.15083846999897,False,0.7512112759320306,1.2725935567414153,0.6491781498736289,0.15090938873323181,0.0781849320630841
9.5,5.0,8.0,20,12,2.096290417963327,0.29195012904689,7.180303104530029,False,0.7512112759320306,1.4471122680896982,0.6491781498736289,0.17956246886543534,0.1057060281492897
9.5,5.0,8.0,20,14,2.27080912931161,0.3556171510250915,6.3855444619750275,False,0.7512112759320306,1.621630979437981,0.6491781498736289,0.21070455910539385,0.1382309598875327
9.5,5.0,8.0,20,16,2.4453278406598935,0.4267770187630852,5.729755195692384,False,0.7512112759320306,1.7961496907862644,0.6491781498736289,0.2443356594531072,0.17575972727781305
9.5,5.0,8.0,25,8,1.9002338603327822,0.21085462244155723,9.012056924952981,False,0.7512112759320306,1.0980748453931322,0.80215901493965,0.14754577390814824,0.05566767162891588
9.5,5.0,8.0,25,10,2.0747525716810653,0.26171778725192185,7.927441972768818,False,0.7512112759320306,1.2725935567414153,0.80215901493965,0.17589167828434463,0.0781849320630841
9.5,5.0,8.0,25,12,2.249271283029348,0.32007379782207857,7.027352124211257,False,0.7512112759320306,1.4471122680896982,0.80215901493965,0.20672659276829577,0.1057060281492897
9.5,5.0,8.0,25,14,2.423789994377631,0.3859226541520276,6.280507164585422,False,0.7512112759320306,1.621630979437981,0.80215901493965,0.2400505173600018,0.1382309598875327
9.5,5.0,8.0,25,16,2.5983087057259144,0.4592643562417689,5.657544876742178,False,0.7512112759320306,1.7961496907862644,0.80215901493965,0.2758634520594628,0.17575972727781305
9.5,5.0,8.0,30,8,2.0471098109382564,0.2357175761786478,8.68458705593839,False,0.7512112759320306,1.0980748453931322,0.9490349655451241,0.17123595057906,0.05566767162891588
9.5,5.0,8.0,30,10,2.2216285222865393,0.2886755062025461,7.695937045409585,False,0.7512112759320306,1.2725935567414153,0.9490349655451241,0.20167662016879007,0.0781849320630841
9.5,5.0,8.0,30,12,2.396147233634822,0.34912628198623663,6.863267984302837,False,0.7512112759320306,1.4471122680896982,0.9490349655451241,0.23460629986627501,0.1057060281492897
9.5,5.0,8.0,30,14,2.570665944983105,0.41706990352971945,6.163633297984843,False,0.7512112759320306,1.621630979437981,0.9490349655451241,0.27002498967151484,0.1382309598875327
9.5,5.0,8.0,30,16,2.7451846563313884,0.49250637083299453,5.5739068952313335,False,0.7512112759320306,1.7961496907862644,0.9490349655451241,0.3079326895845096,0.17575972727781305
9.5,5.0,8.0,35,8,1.6424189389030421,0.29609274925024526,5.5469745309937935,True,0.7512112759320306,1.0980748453931322,0.5443440935099101,0.11022511439062792,0.05566767162891588
9.5,5.0,8.0,35,10,1.8169376502513255,0.34327892183203434,5.292890226275965,True,0.7512112759320306,1.2725935567414153,0.5443440935099101,0.1348940265382488,0.0781849320630841
9.5,5.0,8.0,35,12,1.9914563615996084,0.39795794017361563,5.004188032360412,True,0.7512112759320306,1.4471122680896982,0.5443440935099101,0.16205194879362447,0.1057060281492897
9.5,5.0,8.0,35,14,2.1659750729478913,0.4601298042749892,4.707313138214865,True,0.7512112759320306,1.621630979437981,0.5443440935099101,0.191698881156755,0.1382309598875327
9.5,5.0,8.0,35,16,2.3404937842961746,0.529794514136155,4.4177388059829505,True,0.7512112759320306,1.7961496907862644,0.5443440935099101,0.22383482362764048,0.17575972727781305
